number,event_number,particle_name,particle_id,E,Px,Py,Pz
0,0,e-,11,39.7492,19.1904,-27.1708,-21.7596
1,0,e+,-11,18.3124,6.79183,-16.6269,-3.57231
2,1,e+,-11,30.2215,-9.72897,-22.6321,-17.5063
3,2,e+,-11,26.7757,-15.3062,-20.6682,-7.44881
4,2,e-,11,69.6582,21.8254,10.6492,-65.2879
5,3,e-,11,79.8175,-52.4703,25.5491,54.4514
6,5,e+,-11,44.801,36.3808,-12.595,-22.9113
7,5,e-,11,101.347,13.1126,14.1125,-99.4996
8,6,e+,-11,61.7066,-18.9255,-58.5135,-5.06945
9,6,e-,11,97.6449,-13.3715,53.6873,80.4575
10,7,e+,-11,64.7387,20.0489,8.7757,-60.9273
11,8,e-,11,49.0391,-46.8102,12.9866,6.70667
12,8,e+,-11,29.9801,-12.0933,14.1192,-23.5204
13,9,e-,11,68.5172,4.12709,-68.3625,2.03686
14,10,e-,11,77.551,-62.5882,35.5444,28.8699
15,10,e+,-11,53.4786,-5.71707,15.434,50.8829
16,11,e-,11,205.546,-24.3286,-58.1221,195.651
17,12,e+,-11,197.621,57.4401,15.7932,-188.428
18,13,e+,-11,54.3962,49.4451,14.4831,-17.4461
19,13,e-,11,48.9165,15.4372,5.10408,-46.1353
20,14,e+,-11,220.632,39.3148,49.6484,-211.348
21,15,e+,-11,238.713,-75.4526,47.1134,221.52
22,15,e-,11,153.591,50.6987,-1.2702,144.977
23,16,e+,-11,83.6859,59.2454,51.5318,28.9446
24,17,e+,-11,156.483,-129.611,-69.4816,53.4793
25,17,e-,11,302.803,80.36,81.0684,-280.463
26,18,e+,-11,42.2771,0.270076,38.6446,17.1428
27,19,e+,-11,80.914,25.2186,25.9932,-72.3564
28,20,e+,-11,124.758,-69.252,-95.686,40.1614
29,21,e+,-11,138.668,39.7586,25.9659,-130.284
30,22,e+,-11,65.0219,10.471,-33.1543,54.9454
31,22,e-,11,42.5383,-24.4133,-13.9901,31.9025
32,23,e+,-11,118.748,-10.7786,88.375,78.579
33,24,e+,-11,149.09,35.7261,-127.062,-69.3311
34,25,e+,-11,103.216,-82.1084,19.1097,-59.5534
35,25,e-,11,15.8932,-6.63507,-13.8018,-4.2522
36,26,e-,11,67.02,-30.4727,53.6024,26.2656
37,27,e-,11,255.352,-50.277,40.8613,246.997
38,27,e+,-11,32.2843,6.34557,-20.4639,24.1504
39,28,e-,11,154.734,133.633,59.6396,50.277
40,28,e+,-11,17.0349,-13.5517,-0.40506,10.3139
41,29,e-,11,130.77,34.9473,-94.6669,83.1726
42,29,e+,-11,28.2874,-13.3816,-0.917894,-24.9051
43,30,e-,11,42.2299,-31.768,-0.985216,-27.8062
44,30,e+,-11,22.7784,20.1246,-3.67124,10.0187
45,31,e+,-11,95.3364,-52.5295,-19.6884,-77.0846
46,31,e-,11,49.7642,24.0115,11.2363,-42.1149
47,32,e+,-11,94.4108,59.3822,-29.4609,-67.225
48,32,e-,11,88.3579,5.73316,59.9581,64.6474
49,33,e-,11,21.5434,-9.45433,-18.1052,6.85087
50,34,e+,-11,61.4454,21.9059,10.3266,-56.4715
51,34,e-,11,41.7236,22.075,3.05519,35.2735
52,35,e+,-11,70.5279,19.7564,-9.2725,67.0664
53,36,e-,11,110.847,-56.3061,8.01595,-95.1447
54,37,e-,11,107.636,-73.6965,-23.9452,-74.7059
55,38,e+,-11,151.562,-49.2449,-48.559,134.862
56,39,e+,-11,70.6299,46.6672,-52.9234,-3.14088
57,39,e-,11,74.2194,-38.2003,40.0316,-49.4644
58,40,e+,-11,65.7326,-33.2106,-56.6554,-2.82532
59,40,e-,11,100.751,-8.94749,45.2668,-89.5631
60,41,e+,-11,160.892,3.92766,64.7828,147.221
61,41,e-,11,49.5587,36.9843,29.1628,15.4193
62,43,e+,-11,68.7764,-52.8744,0.278356,-43.9819
63,43,e-,11,115.489,27.0126,-15.6056,-111.196
64,44,e-,11,53.5318,-45.1502,-24.8554,-14.4679
65,44,e+,-11,31.3778,3.5382,31.1548,-1.19382
66,45,e-,11,47.4521,-39.9282,20.4181,-15.5095
67,45,e+,-11,25.7438,-21.7624,9.88224,9.56459
68,46,e+,-11,93.9768,36.0223,-26.0088,82.8105
69,46,e-,11,190.104,-38.1902,15.2301,185.605
70,47,e-,11,195.477,8.84981,-45.3726,-189.932
71,48,e+,-11,74.5459,-13.761,-27.545,-67.8896
72,49,e+,-11,162.252,112.615,-81.6174,-83.5591
73,49,e-,11,114.052,33.4917,-3.90803,-108.953
74,50,e-,11,95.4529,17.4992,-50.7183,-78.9474
75,51,e-,11,391.732,-79.4424,-46.5487,380.757
76,51,e+,-11,74.4691,41.7811,17.7054,59.0466
77,52,e-,11,83.6379,10.9577,17.2978,81.0926
78,53,e+,-11,260.709,-165.544,-103.699,172.658
79,54,e+,-11,438.505,84.0428,3.0311,-430.365
80,54,e-,11,52.3712,-50.2883,-14.0336,-4.10948
81,55,e+,-11,310.381,-96.0475,117.702,-270.661
82,55,e-,11,85.0651,72.4995,-27.0975,-35.2933
83,56,e+,-11,56.8204,-7.77089,-37.8482,-41.6615
84,56,e-,11,80.5509,14.083,25.4036,-75.1317
85,57,e+,-11,112.569,10.3262,81.8829,-76.5526
86,57,e-,11,74.94,4.42906,-20.0144,-72.082
87,58,e+,-11,273.398,-56.5492,85.8207,-253.344
88,59,e-,11,22.2692,21.752,0.234861,4.76586
89,60,e+,-11,125.974,42.6439,-36.8155,112.675
90,60,e-,11,60.6087,-16.9676,20.9451,-54.2846
91,61,e-,11,71.5295,17.0775,-45.6868,-52.3215
92,62,e+,-11,282.836,-85.9871,78.1273,257.873
93,62,e-,11,166.071,4.73705,-82.1494,144.252
94,63,e+,-11,32.5754,11.5915,30.4278,-0.970087
95,63,e-,11,48.256,-22.3925,17.0185,-39.2121
96,64,e-,11,304.173,46.8811,-63.8887,-293.669
97,64,e+,-11,13.7012,8.69608,10.1914,2.86969
98,65,e-,11,116.601,-56.1104,50.5476,88.8385
99,65,e+,-11,40.037,8.38253,-16.3844,-35.5563
100,66,e-,11,60.4506,38.0329,45.5629,11.4804
101,66,e+,-11,51.7298,-37.7785,-21.7594,27.8439
102,67,e+,-11,87.1615,24.0831,61.8142,-56.5343
103,68,e+,-11,24.9426,-4.77048,21.8976,-10.9484
104,69,e+,-11,208.618,-35.5002,-73.381,192.032
105,70,e-,11,57.9508,-7.30088,26.2041,51.1697
106,71,e-,11,28.0115,4.6712,27.6186,0.186548
107,71,e+,-11,22.66,-9.40902,-16.7081,-12.0741
108,72,e-,11,132.787,62.5294,10.8587,-116.639
109,72,e+,-11,38.9895,-31.7287,1.36102,-22.6189
110,73,e+,-11,121.905,114.028,-41.7609,-10.6951
111,74,e+,-11,44.1594,-37.7862,20.5249,-10.0493
112,75,e-,11,250.787,234.742,30.57,82.7988
113,77,e+,-11,293.372,-27.6387,121.182,-265.741
114,77,e-,11,29.0004,-3.73253,-26.3368,-11.5528
115,78,e-,11,323.583,-58.2973,72.7042,-309.873
116,78,e+,-11,44.7277,-5.2664,-36.5804,25.1935
117,79,e+,-11,33.8166,18.258,-12.9598,25.3427
118,80,e+,-11,123.174,-55.4885,0.175048,109.968
119,81,e-,11,82.8766,80.0816,-21.3304,0.688299
120,81,e+,-11,116.222,-18.1656,63.7549,95.4616
121,82,e+,-11,76.6473,43.0804,6.8481,63.0238
122,82,e-,11,129.584,-12.2673,-23.0248,126.931
123,83,e-,11,482.626,-85.4986,17.8636,474.657
124,84,e+,-11,62.0941,-43.4866,22.2624,38.3271
125,84,e-,11,64.3692,-32.1196,-26.0137,49.3459
126,85,e-,11,399.55,-84.9089,-19.8937,389.917
127,86,e-,11,40.9246,6.41585,17.8608,36.2581
128,86,e+,-11,26.817,13.0843,-5.56838,-22.7364
129,87,e+,-11,163.256,121.303,-19.994,107.417
130,88,e+,-11,53.541,-11.2196,42.3807,-30.735
131,89,e-,11,39.3488,-12.2593,34.3841,14.6891
132,90,e+,-11,135.942,74.9011,-107.444,-36.4109
133,90,e-,11,108.387,-19.2927,27.6514,-103.01
134,91,e-,11,107.074,47.8503,-39.2857,-87.3605
135,91,e+,-11,27.6392,10.7378,-8.73486,23.9234
136,92,e+,-11,372.127,-117.544,-62.989,-347.411
137,92,e-,11,37.7493,-29.253,-9.41314,-21.924
138,93,e+,-11,138.077,8.45875,36.1435,-132.994
139,95,e+,-11,48.9967,-21.1382,-11.7392,42.6151
140,96,e-,11,125.566,66.3632,91.2254,-55.142
141,96,e+,-11,191.264,14.3164,-100.194,-162.29
142,97,e+,-11,101.549,-5.45625,32.8378,95.9381
143,98,e+,-11,161.733,59.4129,70.9283,-132.653
144,99,e+,-11,252.797,91.9196,43.9228,231.361
145,100,e-,11,43.4408,-33.4056,9.786,-25.9885
146,101,e+,-11,135.547,61.5965,24.4772,118.236
147,102,e+,-11,153.513,-8.76737,36.5561,-148.839
148,102,e-,11,97.4336,-7.10873,-23.4214,-94.3091
149,103,e+,-11,73.3591,44.5756,38.1138,-44.0671
150,103,e-,11,50.4246,19.9375,-8.95107,-45.4425
151,105,e+,-11,60.1957,-8.73132,-41.2195,-42.9912
152,106,e-,11,67.4424,-42.5083,19.7028,-48.5111
153,106,e+,-11,34.1521,33.8199,-2.99344,-3.69102
154,107,e-,11,91.5006,-12.4123,89.4686,14.6177
155,108,e-,11,81.0857,40.9509,-63.1019,30.2668
156,108,e+,-11,75.7786,-29.8977,66.378,-21.0354
157,109,e+,-11,189.894,-82.8583,-86.8018,-147.172
158,110,e+,-11,322.726,-167.966,-91.4542,259.953
159,111,e+,-11,23.1183,-11.4637,16.8745,10.8762
160,113,e+,-11,109.859,-89.2136,31.6973,55.7236
161,113,e-,11,27.703,-4.34607,11.4964,-24.8275
162,114,e-,11,107.217,-107.151,-0.181041,3.75665
163,115,e+,-11,59.4583,-46.702,28.9299,22.7438
164,115,e-,11,25.9236,-15.1734,-9.65316,-18.6713
165,116,e+,-11,178.787,-64.378,51.8369,158.534
166,116,e-,11,69.1286,23.7484,-6.99566,-64.5433
167,117,e-,11,72.0036,-10.5681,-47.4903,-53.0802
168,117,e+,-11,15.6465,14.4609,5.35866,-2.64202
169,118,e+,-11,122.716,-45.711,-11.8271,113.269
170,118,e-,11,35.265,34.6772,-3.42113,5.42292
171,119,e-,11,66.0673,-36.5394,-51.3297,-19.8751
172,119,e+,-11,52.2004,11.0538,50.8531,-4.08184
173,120,e-,11,277.667,-29.5622,-57.7751,-269.976
174,121,e+,-11,41.733,-6.54034,-33.3902,24.1653
175,122,e-,11,150.555,-83.2283,-3.27012,125.416
176,124,e-,11,70.2569,54.0228,-38.137,23.7303
177,124,e+,-11,34.3974,-19.4403,-9.20687,-26.8419
178,125,e-,11,72.0109,-65.2163,-8.53247,29.319
179,127,e+,-11,62.3793,32.4287,-42.2947,32.4148
180,127,e-,11,39.9704,13.7104,-1.78157,-37.5031
181,128,e+,-11,115.099,101.066,-52.182,17.6222
182,129,e+,-11,67.2385,-10.7122,-14.4195,-64.7946
183,130,e+,-11,271.322,-74.8392,-2.11448,260.788
184,132,e-,11,336.685,-97.5746,-10.9843,322.049
185,132,e+,-11,60.2812,49.3011,-31.3578,14.8296
186,133,e+,-11,165.584,-42.763,-154.716,40.6487
187,133,e-,11,43.3611,-21.3512,14.4859,-34.8492
188,134,e-,11,83.9417,-24.557,77.0318,22.5669
189,134,e+,-11,48.0358,40.6172,-25.2192,4.65572
190,136,e+,-11,146.309,-23.2681,-144.297,6.58356
191,136,e-,11,39.1679,21.6871,-19.769,-25.9418
192,137,e-,11,61.167,31.391,-29.4101,-43.4863
193,138,e-,11,173.395,22.0808,-47.6118,165.262
194,138,e+,-11,30.4868,-25.6584,15.9643,-4.02873
195,139,e-,11,133.322,-24.8798,10.9933,-130.517
196,140,e+,-11,83.6941,-41.0212,-6.49871,72.6618
197,140,e-,11,41.8614,-38.3924,-13.218,-10.1824
198,141,e-,11,12.8811,6.44259,-8.06474,-7.70556
199,142,e+,-11,55.8984,-33.8914,37.5364,23.8123
200,142,e-,11,28.4905,3.6872,-24.8834,13.3766
201,143,e-,11,237.608,50.0547,32.7914,-229.95
202,143,e+,-11,104.044,-18.4842,-40.5617,-94.0124
203,144,e+,-11,101.114,17.1938,45.7691,88.5072
204,144,e-,11,14.387,11.8535,3.23394,-7.48477
205,145,e-,11,50.0419,-40.9692,-7.74766,27.6711
206,145,e+,-11,16.9136,15.7059,5.70585,-2.61475
207,146,e-,11,56.98,-0.361734,53.4928,19.6242
208,147,e-,11,47.1192,38.7631,9.29279,25.1255
209,147,e+,-11,31.7575,4.26122,27.477,-15.3426
210,148,e-,11,51.1381,40.0208,-20.4149,-24.427
211,148,e+,-11,172.992,-10.0972,33.4234,-169.431
212,149,e-,11,28.3299,20.6963,15.4139,11.69
213,150,e+,-11,117.292,5.58634,-21.8616,-115.101
214,151,e+,-11,126.748,71.132,97.0781,39.7624
215,152,e+,-11,46.4862,-34.0265,-31.6671,-0.602347
216,152,e-,11,26.2147,-25.0625,0.0403137,-7.68634
217,153,e-,11,73.042,8.08839,-63.9188,34.4107
218,153,e+,-11,28.6529,-11.793,-11.3393,-23.523
219,154,e-,11,89.506,-14.2082,78.9588,-39.6857
220,155,e-,11,120.873,-45.4078,36.0253,-106.069
221,155,e+,-11,41.6422,-29.5472,21.0576,-20.4356
222,156,e+,-11,102.425,90.9081,-33.7517,32.9758
223,157,e+,-11,175.171,-41.6439,169.934,8.55406
224,157,e-,11,100.671,32.1981,-72.8073,61.6196
225,158,e-,11,74.2289,64.2308,-24.3113,-28.1656
226,160,e-,11,99.8046,-0.528093,17.094,-98.3284
227,160,e+,-11,24.4523,-7.82966,-10.9226,-20.4282
228,161,e+,-11,86.9696,14.412,42.0231,-74.7668
229,161,e-,11,42.5315,-26.6582,1.23372,-33.1171
230,162,e+,-11,61.1168,51.7846,7.46867,-31.5887
231,162,e-,11,16.9549,15.1356,-7.00043,-3.06247
232,163,e+,-11,46.3617,21.2874,-26.7937,31.2786
233,163,e-,11,18.6604,-5.63818,-11.8892,13.2314
234,164,e+,-11,172.306,-42.2343,-69.4395,-151.933
235,164,e-,11,23.6909,22.3662,0.736059,-7.77612
236,165,e-,11,108.095,31.9015,12.8116,-102.482
237,166,e+,-11,122.508,59.553,-24.425,104.236
238,168,e+,-11,60.2952,-57.6162,-8.80387,-15.4394
239,168,e-,11,36.9652,-10.1206,24.7283,-25.5443
240,169,e+,-11,25.421,-11.7832,21.7096,-6.00619
241,169,e-,11,23.1169,0.918449,-21.2678,9.01266
242,170,e-,11,93.0173,83.7043,-39.2948,-10.0861
243,171,e+,-11,116.95,25.4442,-109.568,-32.0118
244,171,e-,11,79.3089,10.4994,78.3815,-6.00042
245,172,e+,-11,121.142,34.5219,-27.3146,112.86
246,172,e-,11,17.3233,-0.932163,17.0759,-2.76397
247,173,e-,11,114.632,113.733,14.2278,1.71691
248,173,e+,-11,38.4186,21.1878,-11.9703,29.7284
249,174,e-,11,84.9973,-13.6806,22.0274,-80.9456
250,174,e+,-11,29.9926,-0.615631,12.6052,-27.2082
251,175,e-,11,149.944,140.983,-35.5454,36.6506
252,176,e-,11,134.712,-51.541,-71.3293,-101.994
253,176,e+,-11,59.1711,42.948,40.6436,2.18775
254,177,e+,-11,108.221,54.3835,25.0066,90.1598
255,177,e-,11,87.7466,-34.0072,-20.6501,-78.2084
256,178,e+,-11,49.3323,-1.18106,-10.5512,48.1763
257,179,e-,11,75.4629,-55.2511,-44.546,25.6442
258,180,e-,11,76.4029,13.5145,60.3657,-44.8414
259,181,e-,11,48.98,-38.9149,-4.82861,29.3489
260,181,e+,-11,71.5927,27.0572,21.7647,62.6077
261,182,e-,11,29.2086,-1.12856,-25.4148,-14.3513
262,183,e+,-11,67.9194,-39.2464,55.4117,1.52183
263,183,e-,11,42.1195,-22.331,34.9676,-7.25581
264,184,e+,-11,51.294,16.4475,48.5778,-0.864044
265,184,e-,11,25.5082,-21.0606,-13.7479,-4.25575
266,185,e-,11,142.384,-79.7367,48.1418,-107.693
267,185,e+,-11,108.17,35.4284,-30.2132,-97.6357
268,187,e-,11,227.889,-215.921,-52.3689,-50.6877
269,187,e+,-11,89.1077,-7.61167,40.7902,78.8568
270,188,e+,-11,186.177,-47.1244,-32.9452,177.076
271,188,e-,11,37.6145,8.76902,-23.3906,28.1218
272,189,e-,11,207.536,44.5396,84.6539,184.177
273,190,e-,11,50.3999,47.5521,-16.104,-4.42799
274,190,e+,-11,71.4071,-32.1819,-6.58129,-63.4034
275,191,e+,-11,50.7342,9.51261,-11.9978,-48.3686
276,192,e-,11,186.002,57.3656,41.4785,-172.004
277,192,e+,-11,102.17,-65.2128,-2.74544,-78.6038
278,193,e+,-11,106.126,-0.854315,-29.4447,101.956
279,194,e-,11,52.3097,-7.99901,41.232,-31.1808
280,195,e-,11,203.557,-17.7673,42.5721,198.26
281,196,e-,11,144.344,-95.838,4.61883,107.838
282,197,e+,-11,80.5671,-6.47646,-12.5301,79.3229
283,198,e+,-11,829.326,-279.256,44.8722,-779.605
284,199,e-,11,57.5624,-11.5378,49.4755,27.0644
285,200,e-,11,114.313,-93.5097,-31.2075,-57.8741
286,200,e+,-11,96.5595,50.2675,79.3367,-22.419
287,201,e+,-11,101.162,12.7134,43.5594,-90.4137
288,202,e-,11,61.6486,19.9204,51.9931,26.4658
289,202,e+,-11,84.3072,-40.8481,11.8451,-72.7931
290,203,e-,11,284.895,-32.9424,-100.688,-264.465
291,204,e+,-11,122.92,67.2435,43.1919,-93.3919
292,204,e-,11,28.644,-8.10936,-26.9575,5.29253
293,205,e-,11,62.2958,-40.8909,-43.8527,-16.9008
294,206,e-,11,109.38,34.3664,58.7219,85.643
295,206,e+,-11,33.0431,13.7009,-21.5681,-20.9511
296,207,e-,11,42.0306,-28.9199,-21.2922,21.837
297,210,e-,11,44.9688,28.4733,15.2244,-31.2999
298,211,e-,11,108.913,12.6246,-43.6128,98.9981
299,211,e+,-11,179.229,-38.2276,5.14811,175.029
300,212,e+,-11,326.103,-11.7185,79.8664,-315.955
301,213,e+,-11,54.1396,-39.6197,-33.1163,-16.2692
302,214,e+,-11,58.8285,-25.6448,-44.5414,28.6218
303,214,e-,11,35.7495,18.4805,5.02359,30.187
304,215,e+,-11,30.9982,7.04422,29.7841,4.9173
305,215,e-,11,78.7593,7.05234,-18.0593,76.3358
306,216,e+,-11,146.929,51.2671,-59.1904,-124.323
307,216,e-,11,54.2552,-13.202,-7.19637,-52.1301
308,217,e+,-11,103.067,33.7037,-96.6158,-12.34
309,217,e-,11,137.577,7.5389,77.7823,-113.228
310,218,e-,11,24.0523,-20.7518,11.5704,3.74164
311,219,e-,11,23.4002,-15.6662,-17.0082,-3.58611
312,220,e+,-11,259.321,-73.2376,-99.9848,227.786
313,221,e-,11,153.62,152.16,14.4532,-15.4169
314,221,e+,-11,423.935,-63.8609,78.2085,411.736
315,222,e-,11,106.865,-43.5113,-0.677694,-97.603
316,222,e+,-11,21.9062,-14.0981,-0.917416,-16.7417
317,223,e-,11,55.9407,-34.7667,-19.053,-39.4667
318,224,e-,11,158.072,1.45894,-58.0348,-147.026
319,224,e+,-11,64.8311,-11.586,-51.8982,-37.0866
320,225,e+,-11,109.882,73.3385,75.1336,-32.4101
321,226,e+,-11,66.0847,6.11921,33.0678,56.8882
322,226,e-,11,71.1767,-29.0317,-11.4756,-63.9655
323,227,e-,11,399.804,-46.7403,76.8455,389.556
324,227,e+,-11,45.3719,30.0148,22.6863,25.3585
325,228,e-,11,63.3831,18.9756,41.294,-44.1832
326,228,e+,-11,123.658,43.5195,4.62439,-115.655
327,229,e+,-11,68.3216,51.7221,-33.7755,29.187
328,230,e-,11,81.1258,43.0349,13.5823,67.4159
329,230,e+,-11,32.6376,18.8424,21.0413,-16.3537
330,231,e+,-11,69.4038,-32.2124,-33.6152,-51.471
331,233,e-,11,84.5754,36.3314,7.64454,-75.9907
332,234,e+,-11,153.966,-73.2249,23.0394,-133.464
333,234,e-,11,80.7408,40.4824,-45.0295,-53.4098
334,236,e+,-11,16.4113,-6.47752,-12.3783,8.61111
335,237,e-,11,307.745,-81.3837,41.4954,-293.874
336,238,e+,-11,51.7826,6.94929,-25.0297,44.7957
337,239,e-,11,16.5143,-8.75105,-13.0859,-4.98995
338,240,e-,11,104.329,-16.5705,59.4919,-84.0877
339,240,e+,-11,190.302,-9.52253,-30.6521,-187.575
340,241,e+,-11,308.559,-111.861,76.4008,277.234
341,241,e-,11,29.0654,15.5249,-11.7582,21.5759
342,242,e+,-11,210.008,-41.2742,-92.4676,183.982
343,242,e-,11,68.1559,20.8696,41.86,49.5724
344,243,e+,-11,96.1384,68.2173,-56.5529,-37.2929
345,243,e-,11,56.9088,-50.0144,6.18958,-26.4359
346,244,e-,11,133.911,-56.2732,120.904,-12.1614
347,244,e+,-11,80.4537,73.1089,-33.2836,-4.48322
348,245,e+,-11,26.4106,15.5077,-8.42559,-19.6479
349,246,e+,-11,274.769,53.2955,17.599,268.976
350,246,e-,11,20.271,8.01967,-18.5502,1.57722
351,247,e+,-11,87.516,-6.58197,-83.288,26.0546
352,247,e-,11,36.6549,24.6512,-5.90865,26.4762
353,248,e+,-11,43.422,41.5964,4.54922,-11.5978
354,248,e-,11,37.5028,29.2544,2.99328,-23.2741
355,249,e-,11,199.657,58.4004,-64.7306,-179.617
356,249,e+,-11,102.52,-75.3949,6.6909,69.1466
357,250,e+,-11,37.733,24.1583,28.4501,5.54454
358,250,e-,11,23.4033,-9.64947,-21.2189,-2.08873
359,251,e-,11,53.6124,-11.8479,32.1282,41.2516
360,253,e-,11,387.309,-93.7141,-11.7884,375.615
361,254,e+,-11,42.7153,12.6779,-7.53409,-40.0887
362,255,e-,11,41.6925,17.9132,-33.8097,16.5614
363,255,e+,-11,35.1293,1.68297,-32.8623,-12.3007
364,257,e+,-11,98.4661,72.2938,57.2953,34.4443
365,258,e+,-11,65.408,-3.48797,42.6615,-49.4573
366,258,e-,11,22.6994,16.7451,-2.57744,15.1071
367,260,e-,11,21.2683,14.1314,-15.717,2.37071
368,260,e+,-11,22.5291,-3.17771,-19.2676,-11.2348
369,261,e-,11,41.2545,-13.8198,-27.2488,-27.7209
370,261,e+,-11,20.0557,12.1742,14.0316,-7.55883
371,262,e-,11,388.643,244.736,-52.5238,-297.303
372,262,e+,-11,527.173,-137.101,52.0043,-506.37
373,263,e-,11,151.21,-55.9107,-75.655,-118.384
374,264,e-,11,75.6697,-56.5028,-34.4263,-36.7173
375,264,e+,-11,49.0248,-34.0059,35.2625,1.89326
376,265,e+,-11,53.4262,52.6587,0.373734,9.01576
377,266,e-,11,215.511,63.0613,-109.41,-174.636
378,267,e-,11,240.136,44.2989,32.2174,-233.805
379,267,e+,-11,49.7269,-25.6796,42.5466,1.76345
380,268,e-,11,118.261,-94.3105,-63.0085,33.4833
381,268,e+,-11,39.1951,-22.5195,-12.323,29.6188
382,269,e-,11,76.4032,22.7816,-17.3387,-70.8365
383,270,e-,11,171.414,-69.3844,-92.0341,-126.879
384,271,e-,11,44.7806,4.00291,36.634,25.4406
385,272,e-,11,86.7795,39.061,35.8753,-68.6869
386,273,e-,11,28.8335,14.5943,-17.3767,-17.7884
387,275,e+,-11,122.134,-0.0255768,119.571,24.8896
388,275,e-,11,70.9368,-10.2469,-64.6947,27.2328
389,276,e+,-11,172.778,129.656,51.1853,102.085
390,276,e-,11,59.2674,-48.4623,-1.64557,-34.0781
391,277,e-,11,123.075,121.057,-21.8245,-4.03827
392,278,e-,11,169.79,101.097,74.0971,-114.532
393,278,e+,-11,56.0143,22.2809,-30.1922,-41.5884
394,279,e+,-11,44.431,39.5393,-10.191,17.5187
395,280,e-,11,119.655,87.9593,-79.6946,15.1422
396,281,e+,-11,82.1739,-35.3488,-57.0627,47.4011
397,281,e-,11,95.628,14.1778,32.3857,-88.853
398,282,e+,-11,225.236,55.0341,-90.4695,-198.79
399,282,e-,11,225.159,-38.0267,76.2211,-208.425
400,283,e-,11,59.3574,-44.5902,-38.8399,-5.14553
401,284,e-,11,48.0052,-32.1223,33.3102,12.7705
402,284,e+,-11,132.313,-28.1076,-35.1211,124.432
403,285,e-,11,14.2979,13.1452,0.35327,-5.61338
404,286,e+,-11,33.7883,10.2602,-16.946,-27.3718
405,287,e+,-11,70.5705,28.181,-50.2046,40.8109
406,287,e-,11,12.14,5.39304,-10.3055,-3.47713
407,289,e+,-11,40.9274,-30.4022,12.9822,24.1293
408,290,e-,11,117.589,12.417,-69.6126,93.9521
409,290,e+,-11,60.7513,-38.852,-36.5425,-29.0843
410,291,e+,-11,45.7194,-27.0289,-29.6641,-21.903
411,292,e+,-11,152.633,-42.3551,-50.637,-137.619
412,293,e-,11,202.985,46.8791,-33.6561,194.609
413,293,e+,-11,47.5901,-22.8759,-34.3994,23.626
414,294,e+,-11,36.4367,-18.9968,27.8477,13.8296
415,296,e+,-11,34.5441,28.9976,-3.96091,18.3507
416,297,e-,11,60.3984,-58.6733,-11.4483,8.62233
417,297,e+,-11,121.476,-2.81106,45.0676,-112.771
418,298,e-,11,91.5857,60.276,59.7365,34.4427
419,299,e-,11,83.3306,72.7441,-29.0307,-28.4517
420,299,e+,-11,54.99,-29.6481,-32.0502,33.4316
421,300,e-,11,32.4983,-19.6585,12.4435,-22.6902
422,301,e+,-11,65.2275,-41.9238,33.0484,-37.4809
423,301,e-,11,46.9103,-29.7088,-20.8007,-29.754
424,302,e-,11,47.0127,-31.6024,17.6174,30.0185
425,302,e+,-11,49.8883,-17.8504,-19.4121,42.3483
426,303,e-,11,249.042,207.39,-88.6359,-105.619
427,303,e+,-11,37.9181,-26.4867,-14.6634,22.8303
428,304,e-,11,190.966,-157.693,-23.49,-105.114
429,305,e+,-11,121.777,-20.1814,2.58734,-120.065
430,305,e-,11,18.7881,1.75376,16.1101,9.50698
431,306,e-,11,36.7356,10.6896,-32.7645,-12.717
432,306,e+,-11,30.1309,-18.2427,-10.6841,21.4692
433,307,e-,11,37.4447,-3.18258,32.3667,-18.5572
434,307,e+,-11,60.8536,14.7224,-18.005,-56.2337
435,308,e-,11,136.269,-68.8167,-46.3662,108.091
436,308,e+,-11,54.6435,50.1907,18.1714,11.6875
437,309,e+,-11,69.0417,-65.2539,-0.269192,22.5524
438,309,e-,11,16.7778,-15.944,-0.479806,5.20114
439,311,e-,11,37.2725,-18.3407,29.7675,12.9132
440,312,e-,11,34.1739,-30.3359,9.02533,-12.8891
441,313,e+,-11,131.72,84.6638,40.7254,-92.324
442,314,e-,11,37.518,-22.6381,-14.0643,26.4067
443,314,e+,-11,26.0114,-10.8473,-22.2893,7.88146
444,316,e-,11,84.6562,-51.5226,-32.4411,-58.819
445,317,e+,-11,32.5358,22.2024,-21.8519,9.38729
446,317,e-,11,58.3903,13.6486,1.36799,56.7562
447,318,e+,-11,79.4815,27.8756,-66.3552,-33.7231
448,318,e-,11,112.204,-33.6194,55.6103,91.4712
449,319,e-,11,57.0037,-49.7886,0.561804,27.7526
450,320,e+,-11,106.197,15.4406,53.6256,-90.3533
451,320,e-,11,35.2269,3.39358,15.5072,-31.4475
452,321,e-,11,48.176,26.2483,-33.5998,22.4278
453,321,e+,-11,33.177,6.18459,26.1998,-19.3917
454,323,e-,11,139.031,-83.1038,99.186,50.8479
455,323,e+,-11,129.875,23.4782,-103.676,-74.6163
456,324,e+,-11,124.279,-33.127,-55.0787,-106.368
457,325,e+,-11,114.707,-39.415,28.5801,-103.862
458,325,e-,11,85.8159,-10.9243,28.6417,-80.1541
459,326,e+,-11,116.572,42.9844,71.3719,-81.532
460,326,e-,11,122.495,19.523,-45.1587,112.181
461,327,e+,-11,108.95,65.7181,41.4383,-76.3811
462,327,e-,11,67.8275,40.2946,-37.6561,39.4834
